ID,treatment,version,problemNumber,problem,problemType,responseTime,accuracy,sessionNo,mrDifficulty,changeMrDifficulty,programDifficulty,changeProgramDifficulty,age,gender,race,occupation,yearsProgramming,numPL
p18602,C,version3,3,49.BMP,TREE,9.979496955871582,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,50,56.BMP,TREE,4.790650367736816,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,27,59.BMP,TREE,15.356576919555664,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,61,209.bmp,TREE,14.785804748535156,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,18,46.BMP,TREE,7.733275890350342,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,48,60.BMP,TREE,5.252490520477295,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,28,208.bmp,TREE,26.339155197143555,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,1,42.BMP,TREE,12.165745735168457,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,59,213.bmp,TREE,9.764006614685059,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,39,33.BMP,TREE,11.78207778930664,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,54,97.jpg,MENTAL,23.235944747924805,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,45,83.BMP,MENTAL,3.604301691055298,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,7,114.jpg,MENTAL,8.419858932495117,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,4,120.jpg,MENTAL,22.59535789489746,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,6,93.jpg,MENTAL,9.74437141418457,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,22,73.BMP,MENTAL,3.0812723636627197,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,46,89.BMP,MENTAL,4.84473991394043,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,9,98.jpg,MENTAL,70.84828186035156,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,14,96.jpg,MENTAL,42.96656799316406,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,20,82.BMP,MENTAL,3.100762367248535,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,60,105.jpg,MENTAL,34.38077926635742,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,33,66.BMP,MENTAL,5.764653205871582,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,42,113.jpg,MENTAL,97.89056396484375,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,31,99.jpg,MENTAL,13.010455131530762,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,57,101.jpg,MENTAL,18.567060470581055,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,17,118.jpg,MENTAL,42.72598648071289,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,34,76.BMP,MENTAL,12.355381965637207,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,58,72.BMP,MENTAL,3.4489901065826416,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,26,130.bmp,CODING,6.855867385864258,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,32,131.bmp,CODING,5.996792793273926,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,21,133.bmp,CODING,11.035157203674316,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,15,128.bmp,CODING,12.864728927612305,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,25,136.bmp,CODING,21.662485122680664,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,16,137.bmp,CODING,15.299652099609375,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,11,126.bmp,CODING,11.327875137329102,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,19,140.bmp,CODING,6.9084062576293945,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,36,147.bmp,CODING,24.944133758544922,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,49,127.bmp,CODING,9.508684158325195,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,35,38.BMP,TREE,13.24130630493164,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,37,303.bmp,TREE,5.034355640411377,0,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,55,306.bmp,TREE,10.848793983459473,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,30,309.bmp,TREE,77.11119842529297,0,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,38,312.bmp,TREE,43.559749603271484,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,52,315.bmp,CODING,12.294828414916992,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,47,318.bmp,TREE,152.1413116455078,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,53,321.bmp,TREE,136.32618713378906,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,23,324.bmp,CODING,57.04740524291992,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,40,327.bmp,ARRAY,12.134366989135742,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,41,330.bmp,ARRAY,20.991260528564453,0,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,C,version3,44,331.bmp,CODING,62.51508331298828,1,2,3,same,3,same,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,54,204.bmp,ARRAY,5.175747394561768,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,7,29.BMP,ARRAY,9.616049766540527,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,23,202.bmp,ARRAY,3.494992971420288,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,10,2.BMP,ARRAY,10.004542350769043,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,2,14.BMP,ARRAY,4.346982955932617,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,9,5.BMP,ARRAY,2.8207924365997314,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,58,17.BMP,ARRAY,7.887594223022461,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,6,207.bmp,ARRAY,16.617252349853516,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,48,203.bmp,ARRAY,5.394367694854736,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,51,20.BMP,ARRAY,5.846250057220459,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,30,211.bmp,TREE,6.054560661315918,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,37,41.BMP,TREE,8.628708839416504,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,38,43.BMP,TREE,3.4603536128997803,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,22,57.BMP,TREE,5.270060062408447,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,19,37.BMP,TREE,8.122869491577148,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,21,35.BMP,TREE,13.156564712524414,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,57,39.BMP,TREE,9.003308296203613,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,41,51.BMP,TREE,8.157668113708496,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,44,40.jpg,TREE,5.903482437133789,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,47,48.BMP,TREE,2.987372875213623,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,26,53.BMP,TREE,4.936512470245361,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,8,71.BMP,MENTAL,2.705143928527832,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,60,112.jpg,MENTAL,11.045990943908691,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,49,106.jpg,MENTAL,32.822731018066406,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,61,91.jpg,MENTAL,9.209595680236816,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,45,109.jpg,MENTAL,22.97443962097168,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,46,65.BMP,MENTAL,2.5080907344818115,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,59,110.jpg,MENTAL,14.177886962890625,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,11,111.jpg,MENTAL,47.48040008544922,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,14,117.jpg,MENTAL,25.458145141601562,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,53,77.BMP,MENTAL,5.351028919219971,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,35,86.BMP,MENTAL,4.404643535614014,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,24,108.jpg,MENTAL,48.16872787475586,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,12,68.BMP,MENTAL,4.007776260375977,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,29,116.jpg,MENTAL,106.29842376708984,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,42,119.jpg,MENTAL,30.418317794799805,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,20,115.jpg,MENTAL,27.036056518554688,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,40,88.BMP,MENTAL,4.2630295753479,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,56,84.BMP,MENTAL,2.3415348529815674,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,39,64.BMP,MENTAL,2.3809540271759033,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,3,141.bmp,CODING,16.707693099975586,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,34,135.bmp,CODING,6.586205005645752,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,43,145.bmp,CODING,13.850367546081543,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,5,143.bmp,CODING,8.30382251739502,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,33,149.bmp,CODING,22.99518585205078,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,32,138.bmp,CODING,20.11322784423828,0,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,25,129.bmp,CODING,6.773829936981201,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,16,150.bmp,CODING,6.753485202789307,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,55,132.bmp,CODING,14.336808204650879,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,13,146.bmp,CODING,18.77781867980957,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,4,302.bmp,TREE,15.079133033752441,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,15,305.bmp,TREE,10.994949340820312,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,31,308.bmp,TREE,30.96854591369629,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,18,311.bmp,TREE,29.374202728271484,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,50,314.bmp,TREE,50.73838806152344,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,17,317.bmp,TREE,41.90038299560547,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,52,320.bmp,TREE,99.02964782714844,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,36,323.bmp,TREE,19.548297882080078,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,28,325.bmp,CODING,47.934242248535156,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,1,329.bmp,ARRAY,9.612687110900879,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,A,version2,27,332.bmp,CODING,16.7838134765625,1,3,3,less,2,less,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,35,205.bmp,ARRAY,5.862528324127197,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,36,6.BMP,ARRAY,8.09017276763916,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,6,24.BMP,ARRAY,13.539401054382324,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,46,10.BMP,ARRAY,10.749658584594727,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,28,201.bmp,ARRAY,14.609842300415039,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,7,15.BMP,ARRAY,23.321104049682617,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,13,19.BMP,ARRAY,12.64559268951416,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,20,27.BMP,ARRAY,13.436866760253906,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,24,7.BMP,ARRAY,11.887069702148438,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,40,25.BMP,ARRAY,4.984368324279785,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,9,18.BMP,ARRAY,26.032617568969727,0,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,3,212.bmp,TREE,8.893455505371094,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,15,210.bmp,TREE,6.697519302368164,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,56,45.BMP,TREE,6.089543342590332,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,58,52.BMP,TREE,10.44991397857666,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,8,55.BMP,TREE,29.81512451171875,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,39,214.bmp,TREE,5.851455211639404,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,41,32.BMP,TREE,19.117305755615234,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,14,34.BMP,TREE,7.605480670928955,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,38,47.BMP,TREE,9.726696968078613,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,57,31.BMP,TREE,8.755270957946777,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,54,102.jpg,MENTAL,18.92854881286621,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,22,63.BMP,MENTAL,9.928077697753906,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,31,80.BMP,MENTAL,4.934577941894531,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,34,104.jpg,MENTAL,17.333297729492188,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,37,100.jpg,MENTAL,77.96985626220703,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
p18602,B,version1,51,85.BMP,MENTAL,2.3619813919067383,1,1,4,N/A,3,N/A,20,Male,Asian,Computing Student (undergraduate),3,5
